id,scan_id,signal_type,status,evidence_text,source_type,source_reference,confidence,created_at
78d13809-fe85-48f8-9934-f984ae7eb806,fbb2633c-515c-445e-bf02-ac2d83053061,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-07-13T10:34:07
dd42a6e5-5f58-426c-a1fd-39f70c060d8f,fbb2633c-515c-445e-bf02-ac2d83053061,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-07-13T10:34:07
700af01b-e6d0-45ab-a683-76f99de9b00a,bef40a26-6419-4457-aaf0-a35559aa7504,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-04-15T09:58:02
252e375e-f52c-418f-9b1d-bb8568e55fbf,bef40a26-6419-4457-aaf0-a35559aa7504,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-04-15T09:58:02
914b0b0c-2655-4a03-81d8-ef452f123434,bef40a26-6419-4457-aaf0-a35559aa7504,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-04-15T09:58:02
598b4326-23a4-4557-a0cd-2d04d6abd006,bef40a26-6419-4457-aaf0-a35559aa7504,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-04-15T09:58:02
07a342c4-003a-4c07-8772-146970320675,bef40a26-6419-4457-aaf0-a35559aa7504,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-04-15T09:58:02
31e9aff7-64ea-436b-86af-e709f9dbbb63,bef40a26-6419-4457-aaf0-a35559aa7504,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-04-15T09:58:02
10a968cc-84f0-4985-8a5e-e7b2e03c16cb,73dad18a-089b-4624-bf9e-464a6a53afbe,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-08-18T23:12:19
39dbdbf5-effa-42a0-9561-aee880e3fa4b,73dad18a-089b-4624-bf9e-464a6a53afbe,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-08-18T23:12:19
a136baab-1c9e-4d54-b8c3-6c3da8715e40,73dad18a-089b-4624-bf9e-464a6a53afbe,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-08-18T23:12:19
08ba157d-c9bd-45c2-b351-d547869090da,73dad18a-089b-4624-bf9e-464a6a53afbe,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-08-18T23:12:19
ae92f7ff-2f51-4166-9232-ee2a71c4fbd1,73dad18a-089b-4624-bf9e-464a6a53afbe,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-08-18T23:12:19
bdc33014-081a-46bf-841b-d66739947c61,73dad18a-089b-4624-bf9e-464a6a53afbe,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-08-18T23:12:19
c85ab421-b420-4cea-a01b-98513822c60d,9e3907b5-09b3-4b85-9704-9e41e0f1a5f5,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-02-20T11:11:59
cd77278b-766f-423b-862f-ba387c2b0f1c,9e3907b5-09b3-4b85-9704-9e41e0f1a5f5,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-02-20T11:11:59
50b6550f-f4cf-4002-9cea-b055fb9b5046,9e3907b5-09b3-4b85-9704-9e41e0f1a5f5,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-02-20T11:11:59
0fe2d405-5523-411f-b695-7b4b4ba747e6,9e3907b5-09b3-4b85-9704-9e41e0f1a5f5,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-02-20T11:11:59
f5c5ea1c-5d31-44c5-a260-d78c3af9397e,9e3907b5-09b3-4b85-9704-9e41e0f1a5f5,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-02-20T11:11:59
b8cc9355-547f-4434-b8cd-ab3ee08f73b9,9e3907b5-09b3-4b85-9704-9e41e0f1a5f5,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-02-20T11:11:59
2f8d189e-7bbb-4d95-8338-0d897dc893da,689d9a64-080e-4a44-bab7-ed8f06782e86,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-07-04T07:04:04
ef1351d4-e779-46d5-8fc4-9dc40353db4e,689d9a64-080e-4a44-bab7-ed8f06782e86,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-07-04T07:04:04
7d0ee8a8-f93f-48d5-99c4-7544275eb7b7,689d9a64-080e-4a44-bab7-ed8f06782e86,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-07-04T07:04:04
c54442cb-195b-4314-ba21-bff0c662de04,689d9a64-080e-4a44-bab7-ed8f06782e86,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-07-04T07:04:04
3fdba602-7bf0-4796-ad6f-fb1148dd7bf3,689d9a64-080e-4a44-bab7-ed8f06782e86,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-07-04T07:04:04
5c8eae6a-0ef9-4aa5-a3b8-0f5bab5c6aab,689d9a64-080e-4a44-bab7-ed8f06782e86,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-07-04T07:04:04
95603ee6-8ac1-417c-ab7e-a0bacc139df5,d1974fba-a646-4139-b0e5-75dfb5cabd23,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-01-12T19:14:02
ce7f39ed-beff-4922-a1d6-36032fb692bd,d1974fba-a646-4139-b0e5-75dfb5cabd23,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-01-12T19:14:02
860464f4-1120-4a1e-acd6-15721fbb9c8f,d1974fba-a646-4139-b0e5-75dfb5cabd23,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-01-12T19:14:02
6fbef533-8f0a-45ad-8e44-4074346082da,d1974fba-a646-4139-b0e5-75dfb5cabd23,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-01-12T19:14:02
4d5ef811-a64d-45d1-8ea7-758fa7a0011d,d1974fba-a646-4139-b0e5-75dfb5cabd23,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-01-12T19:14:02
d3ea0c8f-2b30-4438-91f6-3d54ab9dab20,d1974fba-a646-4139-b0e5-75dfb5cabd23,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-01-12T19:14:02
f059a9cf-96f0-4fa0-9ce6-16145c824831,ddf315a7-c0c0-43bd-852b-e4a89903d380,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-06-06T07:39:07
8e239ebb-fb86-4133-8d1c-1e03d07c0d2e,ddf315a7-c0c0-43bd-852b-e4a89903d380,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-06-06T07:39:07
ed69bd82-9655-4bd6-bbdf-35d01be103aa,ddf315a7-c0c0-43bd-852b-e4a89903d380,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-06-06T07:39:07
d913fc9c-9fb4-41e5-9668-a41f2db54c06,ddf315a7-c0c0-43bd-852b-e4a89903d380,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-06-06T07:39:07
d1085dff-d332-4445-bc0d-2ea5b61d46a8,ddf315a7-c0c0-43bd-852b-e4a89903d380,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-06-06T07:39:07
f9504348-ba73-4eb3-805f-a35f851620d8,ddf315a7-c0c0-43bd-852b-e4a89903d380,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-06-06T07:39:07
8b7f174c-83c9-43c6-bb20-e62245bd110d,6593207a-1e77-4190-84fc-4e9be4644cd4,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-10-21T20:55:40
ef7c3f0b-034e-441f-831a-8f5a02402636,6593207a-1e77-4190-84fc-4e9be4644cd4,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-10-21T20:55:40
09201fd3-7da2-430e-99e5-227c5df759cd,6593207a-1e77-4190-84fc-4e9be4644cd4,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-10-21T20:55:40
197312cb-5a85-48fd-909f-e7b858786496,6593207a-1e77-4190-84fc-4e9be4644cd4,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-10-21T20:55:40
c4cc7da6-11b7-4ad0-b000-44af47ae04b1,6593207a-1e77-4190-84fc-4e9be4644cd4,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-10-21T20:55:40
2f962adb-066a-40b2-81df-d133590ccaac,6593207a-1e77-4190-84fc-4e9be4644cd4,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-10-21T20:55:40
ac37d53f-9e7d-4f35-9d23-08998e0fc3ef,c18a0390-95e5-4137-af67-86b4ac67022c,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-08-19T11:02:01
2647560c-0b2a-49eb-b830-6eff24ff0c7c,c18a0390-95e5-4137-af67-86b4ac67022c,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-08-19T11:02:01
b1f732c2-aba1-409a-aa11-f3838327179f,c18a0390-95e5-4137-af67-86b4ac67022c,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-08-19T11:02:01
8ca11d32-a7b9-4fd1-87cd-81e2003a9c82,c18a0390-95e5-4137-af67-86b4ac67022c,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-08-19T11:02:01
c0302135-f30f-4dc3-831c-782367870bd0,c18a0390-95e5-4137-af67-86b4ac67022c,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-08-19T11:02:01
927dc2d3-8df6-4fa8-b991-3f1aa332b851,c18a0390-95e5-4137-af67-86b4ac67022c,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-08-19T11:02:01
9276f03c-bfbb-4760-9431-ce87666cceb4,1f266eb7-68e8-4303-924c-3f269a37fc3e,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-07-16T09:45:45
4cf6a4c9-eed8-49c2-ba11-0e4748f68ad7,1f266eb7-68e8-4303-924c-3f269a37fc3e,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-07-16T09:45:45
9142580c-c19b-4b42-9aad-72ccec272b97,1f266eb7-68e8-4303-924c-3f269a37fc3e,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-07-16T09:45:45
9d1ff8cd-4d28-4127-ab45-47c6282bdbbc,1f266eb7-68e8-4303-924c-3f269a37fc3e,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-07-16T09:45:45
82c78b5a-8e88-425c-a668-c864b726b264,1f266eb7-68e8-4303-924c-3f269a37fc3e,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-07-16T09:45:45
b8168c49-834d-4395-b652-62be7b363633,1f266eb7-68e8-4303-924c-3f269a37fc3e,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-07-16T09:45:45
40e4d6ac-3ab7-4160-bb3e-5e4331873e13,b1703dba-b771-4055-95f7-20b60ddecb5c,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-10-18T12:05:32
69b37aa7-4f0b-42ef-8eb4-055f287a013a,b1703dba-b771-4055-95f7-20b60ddecb5c,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-10-18T12:05:32
0a7140c3-d20d-4c9f-91de-572331002685,b1703dba-b771-4055-95f7-20b60ddecb5c,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-10-18T12:05:32
8aa92dce-1a67-4582-a835-d38661207182,b1703dba-b771-4055-95f7-20b60ddecb5c,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-10-18T12:05:32
e10c6c92-7023-4aa0-bd01-65ffb9403700,b1703dba-b771-4055-95f7-20b60ddecb5c,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-10-18T12:05:32
e251562a-569d-4478-b025-0d0a320b32c7,b1703dba-b771-4055-95f7-20b60ddecb5c,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-10-18T12:05:32
930aaffa-c6ed-4e69-808b-e6b0c1394ec8,025b3a62-5da6-4520-956a-7e8ffc9dbf6b,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-07-04T06:18:05
8aa7b043-7053-40e5-b15a-68f9db0298de,025b3a62-5da6-4520-956a-7e8ffc9dbf6b,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-07-04T06:18:05
794ba560-f801-4543-9cb1-6b76220b5aa3,025b3a62-5da6-4520-956a-7e8ffc9dbf6b,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-07-04T06:18:05
6b9f19a4-f764-453a-a92e-3a9d48669a99,025b3a62-5da6-4520-956a-7e8ffc9dbf6b,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-07-04T06:18:05
e564b784-1f46-43e8-bc2a-66db433e3ec4,025b3a62-5da6-4520-956a-7e8ffc9dbf6b,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-07-04T06:18:05
e0ed0d39-7078-4a77-a631-b32b9dae355c,025b3a62-5da6-4520-956a-7e8ffc9dbf6b,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-07-04T06:18:05
5d936c3d-989d-414a-9bf7-70f36111feff,852bf96e-cf0b-4f5b-b2a0-4bffbef6ac75,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-10-15T06:47:15
3651172a-e6c6-478b-8f16-cab0e6d16509,852bf96e-cf0b-4f5b-b2a0-4bffbef6ac75,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-10-15T06:47:15
fce9af03-9f59-4b79-bdb1-1329db0bd2c7,852bf96e-cf0b-4f5b-b2a0-4bffbef6ac75,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-10-15T06:47:15
34d77adc-fb4e-443d-a7c9-77a5cc84adb6,852bf96e-cf0b-4f5b-b2a0-4bffbef6ac75,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-10-15T06:47:15
252fc505-f26a-405d-a37c-54addd0f7ae9,852bf96e-cf0b-4f5b-b2a0-4bffbef6ac75,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-10-15T06:47:15
95b24b40-84c6-439a-ba6f-3942d1bac648,852bf96e-cf0b-4f5b-b2a0-4bffbef6ac75,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-10-15T06:47:15
74d5d2b6-4743-4f0a-9a40-b2d002902cc5,a356d235-8fc3-4e4f-95f5-80d8a20bd2df,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-07-29T11:52:18
572d9242-9182-44b6-98a7-331293f2c286,a356d235-8fc3-4e4f-95f5-80d8a20bd2df,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-07-29T11:52:18
42cb9334-a587-4d92-b830-5169e2e18dde,a356d235-8fc3-4e4f-95f5-80d8a20bd2df,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-07-29T11:52:18
32de1a92-c198-4173-9ddf-80129e4bafb2,a356d235-8fc3-4e4f-95f5-80d8a20bd2df,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-07-29T11:52:18
9a15a127-ba27-402f-8790-e5796a81e4cc,a356d235-8fc3-4e4f-95f5-80d8a20bd2df,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-07-29T11:52:18
4395c51c-53ea-4b2e-b3d5-af61de32c149,a356d235-8fc3-4e4f-95f5-80d8a20bd2df,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-07-29T11:52:18
9a0743a2-5ebb-4a8b-b364-2b6442d71622,7c234248-129d-41ca-ac4c-a5e6c51d01b7,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-07-10T15:30:09
6bf11b29-01b1-4e53-a480-af420d41994a,7c234248-129d-41ca-ac4c-a5e6c51d01b7,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-07-10T15:30:09
d8384271-471a-444d-bacb-4604a1068c73,7c234248-129d-41ca-ac4c-a5e6c51d01b7,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-07-10T15:30:09
71775008-7033-4771-9942-1f945afcc295,7c234248-129d-41ca-ac4c-a5e6c51d01b7,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-07-10T15:30:09
1531baa4-3e66-4f19-aef0-62f3cd79ee67,7c234248-129d-41ca-ac4c-a5e6c51d01b7,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-07-10T15:30:09
7df106a5-4301-4082-bb82-7cd37b0d088d,7c234248-129d-41ca-ac4c-a5e6c51d01b7,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-07-10T15:30:09
551d0bf0-a95f-4c75-b006-b4fc8a7c6725,4b026767-34ee-4a85-8134-74c40cfbfc87,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-12-21T19:34:24
c09e9898-042a-4af4-b3cc-7d20a2c66416,4b026767-34ee-4a85-8134-74c40cfbfc87,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-12-21T19:34:24
e85b1252-b29b-4655-bc15-db5a6041227b,4b026767-34ee-4a85-8134-74c40cfbfc87,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-12-21T19:34:24
700de632-60f9-4e86-9ae4-5366040fa1d2,4b026767-34ee-4a85-8134-74c40cfbfc87,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-12-21T19:34:24
969e5ba7-08da-43b9-ab35-a3d4ed578019,4b026767-34ee-4a85-8134-74c40cfbfc87,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-12-21T19:34:24
4643af9e-8f25-4132-badd-16cf12490cb1,4b026767-34ee-4a85-8134-74c40cfbfc87,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-12-21T19:34:24
c5f0b448-1453-4416-aac4-b043409bb9da,ffad28e4-b2a7-4080-8d8b-498c23bc8ad1,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-07-13T13:06:08
db469804-f294-4331-9cbb-5aece0ad0b3f,ffad28e4-b2a7-4080-8d8b-498c23bc8ad1,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-07-13T13:06:08
39e42505-eb92-41ca-92f6-ce8f2fb5748f,ffad28e4-b2a7-4080-8d8b-498c23bc8ad1,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-07-13T13:06:08
45a39479-a986-4b4d-a297-b06af8c80f3c,ffad28e4-b2a7-4080-8d8b-498c23bc8ad1,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-07-13T13:06:08
62a6e6b3-2d43-4208-ba87-9896546d9d2f,ffad28e4-b2a7-4080-8d8b-498c23bc8ad1,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-07-13T13:06:08
ffabcfbe-2eae-4ad5-87ad-43cefadec943,ffad28e4-b2a7-4080-8d8b-498c23bc8ad1,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-07-13T13:06:08
5f6f553b-dab8-4137-aa05-1d0dcaf64a7a,03472bca-4632-4862-99e3-b0bc1c0a2ba0,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-04-08T19:51:03
8a9467bd-d077-4924-ac6a-2fb7037a073a,03472bca-4632-4862-99e3-b0bc1c0a2ba0,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-04-08T19:51:03
f3fb2f01-96bf-4f9a-8a56-d0df34ec1cb3,03472bca-4632-4862-99e3-b0bc1c0a2ba0,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-04-08T19:51:03
91e878fe-cc93-46a4-a9d1-0550de42d4b0,03472bca-4632-4862-99e3-b0bc1c0a2ba0,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-04-08T19:51:03
34ecd628-14f0-4c7e-8b59-6844434d474b,03472bca-4632-4862-99e3-b0bc1c0a2ba0,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-04-08T19:51:03
4f253716-49ff-4a9b-8194-313f58caec1f,03472bca-4632-4862-99e3-b0bc1c0a2ba0,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-04-08T19:51:03
27058797-f043-4f37-9df8-59455760c298,e08eaee0-4b5c-4974-8465-51655182e951,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-05-21T19:37:34
844d128e-e794-4d83-be35-76e4531451f2,e08eaee0-4b5c-4974-8465-51655182e951,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-05-21T19:37:34
676bed14-258c-4530-8422-c08ecf92c7ad,e08eaee0-4b5c-4974-8465-51655182e951,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-05-21T19:37:34
83105045-71ea-48cb-8f0c-32cc4387e3a7,e08eaee0-4b5c-4974-8465-51655182e951,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-05-21T19:37:34
e58767cf-d5f0-48f7-b0ff-63068cf076cb,e08eaee0-4b5c-4974-8465-51655182e951,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-05-21T19:37:34
5f18ca05-ba3f-4083-bacb-8b1bb3fb1dff,e08eaee0-4b5c-4974-8465-51655182e951,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-05-21T19:37:34
ebfe8362-cda1-4a7b-b4c7-3573eddf8453,4f1518c5-d36d-466a-9e0d-b9e4b10731a2,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-06-04T20:10:36
5251df0b-2b1e-43e3-9023-fced3f735d5d,4f1518c5-d36d-466a-9e0d-b9e4b10731a2,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-06-04T20:10:36
3ceb44e5-dbf8-49dd-b6fc-6a2818ee1cc1,4f1518c5-d36d-466a-9e0d-b9e4b10731a2,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-06-04T20:10:36
2db28e2e-71df-4578-9074-9e02bd485098,4f1518c5-d36d-466a-9e0d-b9e4b10731a2,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-06-04T20:10:36
70c99fd5-4252-4427-8e8e-b10ffc3bfcb0,4f1518c5-d36d-466a-9e0d-b9e4b10731a2,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-06-04T20:10:36
18015540-f263-46bd-8da0-282e135f36a5,4f1518c5-d36d-466a-9e0d-b9e4b10731a2,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-06-04T20:10:36
22bc7e0c-8660-4403-b167-e6092882f568,9caa91a6-5fb8-4076-8081-03355628be31,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-11-20T19:15:54
230a3c39-b960-4a61-8cc5-373741958a13,9caa91a6-5fb8-4076-8081-03355628be31,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-11-20T19:15:54
29dbd725-569a-4bfb-80e5-81ae79f70ae0,9caa91a6-5fb8-4076-8081-03355628be31,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-11-20T19:15:54
7aece7bf-6767-49f9-bd8c-e33e4b784b44,9caa91a6-5fb8-4076-8081-03355628be31,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-11-20T19:15:54
a87a253f-13d7-4286-af3f-6978a0be9915,9caa91a6-5fb8-4076-8081-03355628be31,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-11-20T19:15:54
92101072-8541-443d-8898-adb3d390e5de,9caa91a6-5fb8-4076-8081-03355628be31,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-11-20T19:15:54
de02b64d-64f7-4339-af78-eef1b376e96f,ac7ecf3b-a882-4f8d-927b-96296723f9b6,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-05-23T11:33:39
1b43bf4e-c1b5-4fc0-adcd-493be0bd6302,ac7ecf3b-a882-4f8d-927b-96296723f9b6,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-05-23T11:33:39
1c3d22e8-fde6-4fa8-abf2-19902a40ac27,ac7ecf3b-a882-4f8d-927b-96296723f9b6,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-05-23T11:33:39
78a71f78-a121-4897-8965-d82c8820ff9f,ac7ecf3b-a882-4f8d-927b-96296723f9b6,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-05-23T11:33:39
3c220981-4dee-42a3-8ac6-aa2bafc14822,ac7ecf3b-a882-4f8d-927b-96296723f9b6,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-05-23T11:33:39
afbab32c-35d3-45ad-8b76-6874b7916850,ac7ecf3b-a882-4f8d-927b-96296723f9b6,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-05-23T11:33:39
